,already,america,american,american people,americans,americas,believe,better,billion,budget,build,business,cannot,century,challenge,change,child,children,citizens,community,congress,continue,could,country,crime,defense,deficit,economic,economy,education,energy,every,families,family,federal,first,forces,freedom,future,government,great,growth,health,history,important,increase,lives,members,military,million,money,nation,national,nations,never,nuclear,opportunity,peace,people,percent,power,president,program,programs,progress,propose,protect,provide,public,reform,responsibility,right,school,schools,security,since,social,spending,state,states,still,strong,support,system,taxes,thats,today,together,tonight,trade,union,united,united states,welfare,without,workers,working,world,would,years
BushGW_2001,0.015916083805727062,0.20128218382617327,0.08051287353046932,0.02894361626008068,0.09393168578554753,0.1202480497536195,0.01474849447384739,0.07100355896751126,0.08849096684308434,0.3418604101797023,0.0,0.01531959394938173,0.02894361626008068,0.03244915166923799,0.03308065432326999,0.016224575834618993,0.10317019928711427,0.14200711793502252,0.07515503109601218,0.06616130864653998,0.08051287353046932,0.05469766562875237,0.07374247236923694,0.15328482461223283,0.0,0.07515503109601218,0.0,0.04102324922156428,0.041804952166972595,0.09940498255451576,0.2069090894744518,0.1341881225507822,0.08849096684308434,0.06127837579752692,0.11147987244526025,0.04102324922156428,0.02894361626008068,0.11360569434801801,0.027869968111315063,0.23246507892219756,0.09393168578554753,0.01447180813004034,0.1811547927235479,0.056802847174009005,0.10130265691028238,0.10130265691028238,0.04341542439012102,0.027348832814376185,0.10323946131693172,0.04260213538050675,0.2433686375192849,0.12076931029570397,0.09393168578554753,0.10735049804062576,0.05469766562875237,0.01531959394938173,0.02894361626008068,0.08360990433394519,0.18786337157109506,0.16223343921232128,0.0,0.08051287353046932,0.014200711793502251,0.0852042707610135,0.028401423587004503,0.07443538477291858,0.02949698894769478,0.045093018657607314,0.05788723252016136,0.13527905597282194,0.016224575834618993,0.07235904065020171,0.08431843841040734,0.1273286704458165,0.20902476083486296,0.0,0.22979390924072596,0.13273645026462652,0.0,0.02683762451015644,0.04341542439012102,0.0670940612753911,0.08360990433394519,0.027869968111315063,0.11357203084233296,0.07910574210043728,0.02683762451015644,0.06967492027828766,0.12255675159505384,0.06245809908885141,0.0,0.013934984055657532,0.013934984055657532,0.0,0.028401423587004503,0.047748251417181184,0.030062012438404874,0.01341881225507822,0.05469766562875237,0.20128218382617327
BushGW_2002,0.03828212354609833,0.5325468548172833,0.24206675218967422,0.06961656567431308,0.1291022678344929,0.0,0.017736891010953763,0.05123434350657671,0.017736891010953763,0.11511625387794276,0.018076646370089728,0.01842370885340728,0.01740414141857827,0.0,0.0,0.01951206164045304,0.04135831363621123,0.10246868701315343,0.16268981733080753,0.0,0.14524005131380455,0.03289035825084079,0.05321067303286129,0.16758543990564986,0.0,0.018076646370089728,0.01951206164045304,0.04933553737626118,0.05027563197169496,0.034156229004384475,0.05742318531914749,0.1291022678344929,0.017736891010953763,0.0,0.0,0.06578071650168157,0.052212424255734816,0.17078114502192238,0.03351708798112997,0.06578071650168157,0.1291022678344929,0.01740414141857827,0.08379271995282493,0.06831245800876895,0.03480828283715654,0.06961656567431308,0.10442484851146963,0.04933553737626118,0.07094756404381505,0.017078114502192238,0.01951206164045304,0.17751561827242776,0.03227556695862323,0.08068891739655808,0.11511625387794276,0.05527112656022184,0.08702070709289136,0.06703417596225994,0.1936534017517394,0.0,0.05321067303286129,0.03227556695862323,0.0,0.017078114502192238,0.034156229004384475,0.0,0.08868445505476881,0.018076646370089728,0.03480828283715654,0.036153292740179456,0.03902412328090608,0.03480828283715654,0.04056134556516735,0.03828212354609833,0.3184123358207347,0.016758543990564985,0.03684741770681456,0.05321067303286129,0.05027563197169496,0.14524005131380455,0.052212424255734816,0.016137783479311614,0.03351708798112997,0.016758543990564985,0.0,0.0,0.03227556695862323,0.08379271995282493,0.0921185442670364,0.07511359876458744,0.01740414141857827,0.10055126394338992,0.10055126394338992,0.02479255275316968,0.034156229004384475,0.09570530886524582,0.07230658548035891,0.27434231914829743,0.08222589562710197,0.03227556695862323
BushGW_2003,0.043669868695102046,0.2822710422290054,0.17181715613939458,0.06617854497936304,0.20863511816926486,0.04124143074137625,0.013488762373643713,0.02597553631780054,0.06744381186821856,0.05002570366538515,0.013747143580458749,0.014011081796202762,0.013235708995872607,0.04451629590418402,0.0,0.029677530602789343,0.04717899527619779,0.09091437711230188,0.12372429222412874,0.0,0.12272654009956756,0.07503855549807772,0.14837638611008083,0.25489474731212264,0.0,0.027494287160917497,0.014838765301394672,0.03751927774903886,0.12744737365606132,0.02597553631780054,0.11645298318693881,0.18408981014935133,0.040466287120931144,0.014011081796202762,0.06372368682803066,0.06253212958173143,0.013235708995872607,0.06493884079450135,0.06372368682803066,0.15007711099615545,0.08590857806969729,0.013235708995872607,0.10195789892484906,0.06493884079450135,0.026471417991745214,0.0,0.05294283598349043,0.06253212958173143,0.040466287120931144,0.15585321790680323,0.07419382650697336,0.15954450212943783,0.012272654009956757,0.13499919410952432,0.03751927774903886,0.16813298155443313,0.026471417991745214,0.11470263629045518,0.38045227430865947,0.026977524747287426,0.12139886136279342,0.024545308019913514,0.05195107263560108,0.05195107263560108,0.02597553631780054,0.06807753965484692,0.08093257424186229,0.027494287160917497,0.013235708995872607,0.06873571790229374,0.014838765301394672,0.06617854497936304,0.015423287867809065,0.014556622898367351,0.12744737365606132,0.025489474731212266,0.028022163592405523,0.040466287120931144,0.025489474731212266,0.1104538860896108,0.0,0.024545308019913514,0.025489474731212266,0.06372368682803066,0.04451629590418402,0.0,0.06136327004978378,0.0382342120968184,0.15412189975823037,0.0,0.03970712698761782,0.191171060484092,0.11470263629045518,0.0,0.05195107263560108,0.029113245796734702,0.054988574321834995,0.3068163502489189,0.06253212958173143,0.15954450212943783
BushGW_2004,0.03119373141619554,0.40764008741327423,0.17094584310879243,0.05672622756016855,0.1840955233479303,0.10310677665688595,0.04335808177055118,0.09741128424196305,0.0,0.053600631648541064,0.029459079044824556,0.015012339244225226,0.0,0.01589917052160439,0.048625767115248915,0.047697511564813166,0.134801312768475,0.18090667073507422,0.07364769761206139,0.03241717807683261,0.15779616286965456,0.09380110538494686,0.014452693923517059,0.15021049485213508,0.03797447210352422,0.04418861856723684,0.01589917052160439,0.0402004737364058,0.1911769934481719,0.02783179549770373,0.03119373141619554,0.11834712215224091,0.0722634696175853,0.0,0.0682774976600614,0.026800315824270532,0.028363113780084274,0.11132718199081491,0.01365549953201228,0.06700078956067633,0.1314968023913788,0.08508934134025281,0.23214349204420878,0.013915897748851864,0.09927089823029495,0.028363113780084274,0.07090778445021069,0.06700078956067633,0.014452693923517059,0.04174769324655559,0.06359668208641756,0.10519744191310303,0.026299360478275757,0.11834712215224091,0.0804009474728116,0.060049356976900906,0.028363113780084274,0.05462199812804912,0.2498439245436197,0.057810775694068235,0.057810775694068235,0.03944904071741364,0.08349538649311118,0.05566359099540746,0.04174769324655559,0.16412059068111426,0.057810775694068235,0.04418861856723684,0.014181556890042137,0.07364769761206139,0.03179834104320878,0.12763401201037924,0.09915278481736249,0.17156552278907547,0.10924399625609824,0.04096649859603684,0.04503701773267568,0.028905387847034118,0.02731099906402456,0.09204776167396515,0.042544670670126405,0.07889808143482728,0.0682774976600614,0.08193299719207368,0.1430925346944395,0.01937979297137118,0.026299360478275757,0.0682774976600614,0.19516041017492797,0.03060270967916592,0.042544670670126405,0.1365549953201228,0.08193299719207368,0.0,0.06957948874425933,0.10917805995668438,0.05891815808964911,0.15779616286965456,0.12060142120921738,0.1314968023913788
BushGW_2005,0.04569282919809055,0.19261757599941348,0.05136468693317693,0.013848839223367498,0.17977640426611927,0.07191982737218312,0.028227230062711887,0.0815364767353545,0.028227230062711887,0.03925731862836657,0.11507172379549299,0.014660130349010486,0.013848839223367498,0.06210462167047695,0.0,0.046578466252857706,0.01645483745282867,0.12230471510303174,0.08630379284661975,0.07914157287916689,0.19261757599941348,0.07851463725673315,0.014113615031355943,0.2133619816215214,0.018541770936420735,0.014383965474436624,0.015526155417619238,0.03925731862836657,0.14668636236479596,0.01358941278922575,0.06092377226412074,0.16693523253282502,0.056454460125423774,0.014660130349010486,0.04000537155403527,0.03925731862836657,0.05539535689346999,0.2446094302060635,0.06667561925672544,0.1832008202657107,0.12841171733294232,0.013848839223367498,0.1200161146621058,0.054357651156903,0.04154651767010249,0.0,0.06924419611683749,0.03925731862836657,0.056454460125423774,0.054357651156903,0.10868308792333467,0.1540940607995308,0.0385235151998827,0.05136468693317693,0.052343091504488765,0.043980391047031456,0.013848839223367498,0.13335123851345088,0.23114109119929618,0.0,0.028227230062711887,0.06420585866647116,0.01358941278922575,0.04076823836767725,0.01358941278922575,0.017807789928299254,0.08468169018813566,0.057535861897746496,0.0,0.07191982737218312,0.10868308792333467,0.05539535689346999,0.016137755374012006,0.015230943066030185,0.3867185916890076,0.026670247702690175,0.26388234628218876,0.04234084509406783,0.06667561925672544,0.06420585866647116,0.06924419611683749,0.0385235151998827,0.09334586695941562,0.17335661006748615,0.06210462167047695,0.0,0.0385235151998827,0.05334049540538035,0.07330065174505243,0.0,0.04154651767010249,0.06667561925672544,0.05334049540538035,0.0,0.0271788255784515,0.21323320292442258,0.057535861897746496,0.17977640426611927,0.06542886438061096,0.1540940607995308
BushGW_2006,0.014261736035749747,0.45691335280612083,0.21643264080289934,0.03890274329349529,0.12024035600161075,0.06734327541453448,0.02643101628241481,0.07634797815495764,0.05286203256482962,0.03675921532382254,0.05387462033162759,0.027454492920216268,0.03890274329349529,0.0,0.04446328307959125,0.043614488463942225,0.0462232470923241,0.08907264118078392,0.12121789574616208,0.0,0.1442884272019329,0.06126535887303757,0.07929304884724443,0.21227144401408496,0.06944752969902407,0.0,0.014538162821314076,0.0857715024222526,0.19978488848384465,0.025449326051652548,0.08557041621449848,0.1442884272019329,0.039646524423622216,0.013727246460108134,0.07491933318144174,0.06126535887303757,0.051870324391327056,0.19086994538739413,0.08740588871168203,0.12253071774607514,0.10821632040144967,0.025935162195663528,0.07491933318144174,0.08907264118078392,0.0,0.051870324391327056,0.025935162195663528,0.11027764597146762,0.10572406512965923,0.03817398907747882,0.014538162821314076,0.18036053400241614,0.06012017800080537,0.08416824920112753,0.09802457419686011,0.041181739380324406,0.051870324391327056,0.07491933318144174,0.2404807120032215,0.039646524423622216,0.06607754070603702,0.03607210680048323,0.03817398907747882,0.025449326051652548,0.03817398907747882,0.050023822865687205,0.039646524423622216,0.026937310165813796,0.06483790548915883,0.0942805855803483,0.058152651285256304,0.03890274329349529,0.04533253253378127,0.014261736035749747,0.11237899977216262,0.03745966659072087,0.041181739380324406,0.06607754070603702,0.02497311106048058,0.09619228480128861,0.025935162195663528,0.024048071200322152,0.12486555530240291,0.03745966659072087,0.014538162821314076,0.0,0.048096142400644304,0.07491933318144174,0.15099971106118948,0.041974564850841924,0.025935162195663528,0.08740588871168203,0.08740588871168203,0.03694516502903284,0.03817398907747882,0.028523472071499495,0.05387462033162759,0.32464896120434905,0.11027764597146762,0.13226439160177184
BushGW_2007,0.016994837005796855,0.34387935605775266,0.12895475852165725,0.061810687440764275,0.17193967802887633,0.06419908410800054,0.03149622265418602,0.1061424089429707,0.06299244530837204,0.05840493951305627,0.06419908410800054,0.06543167410843902,0.0463580155805732,0.0,0.07064556019324134,0.017324237869262994,0.07344188189933072,0.15163201277567243,0.1444479392430012,0.0,0.15761137152646998,0.1314111139043766,0.09448866796255809,0.2083124842976053,0.0,0.0,0.03464847573852599,0.014601234878264067,0.10415624214880265,0.0,0.050984511017390564,0.1146264520192509,0.03149622265418602,0.016357918527109754,0.13391516847703197,0.0876074092695844,0.16997939046210178,0.030326402555134486,0.08927677898468799,0.219018523173961,0.14328306502406363,0.015452671860191069,0.26783033695406394,0.015163201277567243,0.0463580155805732,0.061810687440764275,0.07726335930095535,0.0438037046347922,0.06299244530837204,0.07581600638783621,0.03464847573852599,0.08596983901443817,0.028656613004812724,0.08596983901443817,0.05840493951305627,0.04907375558132926,0.12362137488152855,0.04463838949234399,0.24358121054090814,0.03149622265418602,0.06299244530837204,0.04298491950721908,0.015163201277567243,0.0,0.030326402555134486,0.039740216472859205,0.07874055663546506,0.03209954205400027,0.030905343720382138,0.11234839718900094,0.03464847573852599,0.061810687440764275,0.0,0.06797934802318742,0.14879463164114665,0.04463838949234399,0.04907375558132926,0.03149622265418602,0.059517852656458654,0.14328306502406363,0.0463580155805732,0.04298491950721908,0.07439731582057332,0.029758926328229327,0.051972713607788976,0.042233667830266886,0.014328306502406362,0.14879463164114665,0.19629502232531704,0.016672839039164163,0.030905343720382138,0.1636740948052613,0.10415624214880265,0.0,0.09097920766540345,0.03398967401159371,0.016049771027000136,0.14328306502406363,0.1752148185391688,0.15761137152646998
BushGW_2008,0.014536443442409517,0.36766922276458625,0.24511281517639083,0.03965208206230423,0.13481204834701496,0.05491234513588583,0.026940126528188797,0.1037581085135652,0.026940126528188797,0.02497817718696865,0.12355277655574312,0.0699582930462252,0.0,0.029636389437979516,0.030213152084250863,0.014818194718989758,0.04711359230024945,0.1037581085135652,0.13728086283971458,0.015106576042125432,0.33090230048812763,0.07493453156090596,0.06735031632047199,0.15272483613567456,0.0,0.0,0.0,0.03746726578045298,0.07636241806783728,0.0518790542567826,0.07268221721204758,0.04902256303527817,0.08082037958456639,0.0,0.11454362710175592,0.02497817718696865,0.17182568893665165,0.11672787207776085,0.16545190581364744,0.1373799745283276,0.03676692227645863,0.06608680343717373,0.08908948774581016,0.06484881782097825,0.03965208206230423,0.06608680343717373,0.052869442749738975,0.062445442967421626,0.08082037958456639,0.0518790542567826,0.04445458415696927,0.22060153365875174,0.024511281517639084,0.08578948531173679,0.03746726578045298,0.05596663443698015,0.026434721374869487,0.10181655742378304,0.3554135820057667,0.013470063264094398,0.0942904428486608,0.03676692227645863,0.038909290692586945,0.0518790542567826,0.07781858138517389,0.0,0.06735031632047199,0.041184258851914374,0.03965208206230423,0.08236851770382875,0.04445458415696927,0.013217360687434744,0.04620572093233656,0.08721866065445709,0.1272706967797288,0.03818120903391864,0.013991658609245037,0.05388025305637759,0.0636353483898644,0.06127820379409771,0.03965208206230423,0.03676692227645863,0.10181655742378304,0.02545413935594576,0.08890916831393854,0.0,0.08578948531173679,0.11454362710175592,0.1119332688739603,0.09982716935983366,0.013217360687434744,0.05090827871189152,0.05090827871189152,0.018828398610407623,0.0259395271283913,0.058145773769638066,0.06864043141985729,0.15932332986465403,0.07493453156090596,0.13481204834701496
BushG_1989,0.017769526357062207,0.3595546858751001,0.10487011671357087,0.0,0.13483300720316255,0.13425104539305108,0.11526179123912446,0.142689579311963,0.11526179123912446,0.25953585049094535,0.05034414202239416,0.05131072413021778,0.11309944418362292,0.03622788513109953,0.0184664634240834,0.05434182769664929,0.07678964238828938,0.06341759080531688,0.03356276134826277,0.0184664634240834,0.14981445244795838,0.030533629469522983,0.06586388070807112,0.031115451449576812,0.02163217904058609,0.10068828404478831,0.09056971282774882,0.12213451787809193,0.0,0.09512638620797531,0.07107810542824883,0.08988867146877502,0.13172776141614223,0.017103574710072594,0.062230902899153624,0.061067258939045965,0.016157063454803274,0.06341759080531688,0.2333658858718261,0.09160088840856895,0.10487011671357087,0.1292565076384262,0.031115451449576812,0.047563193103987655,0.03231412690960655,0.1292565076384262,0.04847119036440982,0.015266814734761491,0.06586388070807112,0.047563193103987655,0.03622788513109953,0.1647958976927542,0.13483300720316255,0.029962890489591675,0.09160088840856895,0.05131072413021778,0.08078531727401637,0.09334635434873044,0.19475878818234588,0.01646597017701778,0.06586388070807112,0.1198515619583667,0.142689579311963,0.03170879540265844,0.03170879540265844,0.1662069071469082,0.06586388070807112,0.016781380674131385,0.016157063454803274,0.03356276134826277,0.0,0.04847119036440982,0.03765495914719747,0.10661715814237323,0.10890408007351884,0.015557725724788406,0.03420714942014519,0.06586388070807112,0.062230902899153624,0.014981445244795838,0.03231412690960655,0.07490722622397919,0.07778862862394204,0.04667317717436522,0.07245577026219906,0.1324765174404477,0.04494433573438751,0.04667317717436522,0.35917506891152445,0.0,0.04847119036440982,0.015557725724788406,0.015557725724788406,0.0,0.0792719885066461,0.0,0.016781380674131385,0.1198515619583667,0.061067258939045965,0.13483300720316255
BushG_1990,0.01874891805908508,0.3319505290575167,0.3161433610071588,0.06819032825129888,0.047421504151073816,0.07082523751176018,0.0,0.05018470341955347,0.05212054380215088,0.1288661285545255,0.017706309377940044,0.0,0.01704758206282472,0.057336951711178974,0.07793707105572445,0.15289853789647728,0.0810220083526475,0.11709764131229143,0.03541261875588009,0.019484267763931112,0.0790358402517897,0.032216532138631376,0.0,0.08207605507837588,0.022824466118097478,0.05311892813382013,0.057336951711178974,0.048324798207947064,0.016415211015675175,0.08364117236592246,0.01874891805908508,0.3635648651582326,0.0,0.09023130788996651,0.049245633047025526,0.11275786248520983,0.05114274618847415,0.11709764131229143,0.18056732117242694,0.06443306427726275,0.12645734440286352,0.01704758206282472,0.03283042203135035,0.08364117236592246,0.01704758206282472,0.03409516412564944,0.03409516412564944,0.048324798207947064,0.10424108760430176,0.0,0.057336951711178974,0.11065017635250557,0.06322867220143176,0.0790358402517897,0.032216532138631376,0.0,0.03409516412564944,0.049245633047025526,0.14226451245322144,0.08686757300358479,0.0,0.09484300830214763,0.016728234473184493,0.0,0.06691293789273797,0.0,0.03474702920143392,0.017706309377940044,0.01704758206282472,0.017706309377940044,0.0,0.05114274618847415,0.09932590905671744,0.07499567223634032,0.049245633047025526,0.03283042203135035,0.0541387847339799,0.06949405840286783,0.1477368991410766,0.047421504151073816,0.08523791031412359,0.047421504151073816,0.016415211015675175,0.08207605507837588,0.01911231723705966,0.16307449846383942,0.18968601660429527,0.049245633047025526,0.1985088773579263,0.0,0.13638065650259776,0.0656608440627007,0.049245633047025526,0.0,0.0,0.03749783611817016,0.017706309377940044,0.3635648651582326,0.06443306427726275,0.09484300830214763
BushG_1991,0.0,0.21527751860151167,0.23065448421590537,0.04975086284023046,0.1691466217583306,0.12057094396447864,0.0,0.03254592922200866,0.06760273206821306,0.10968908337432028,0.05167326169906228,0.0,0.01658362094674349,0.1301451410022156,0.0,0.018592163000316513,0.039408470653273256,0.03254592922200866,0.05167326169906228,0.13267793454917853,0.06150786245757476,0.0626794762138973,0.016900683017053265,0.06387384116798529,0.08881313326884795,0.03444884113270818,0.0,0.10968908337432028,0.04790538087598897,0.048818893833012994,0.03647730793816769,0.1537696561439369,0.08450341508526632,0.017555120744532943,0.11177922204397427,0.047009607160422975,0.09950172568046092,0.24409446916506497,0.22355844408794853,0.1410288214812689,0.06150786245757476,0.13266896757394792,0.015968460291996323,0.01627296461100433,0.01658362094674349,0.03316724189348698,0.01658362094674349,0.015669869053474325,0.016900683017053265,0.01627296461100433,0.0,0.10763875930075584,0.06150786245757476,0.18452358737272428,0.047009607160422975,0.0,0.08291810473371744,0.12774768233597059,0.21527751860151167,0.0,0.2028081962046392,0.01537696561439369,0.06509185844401733,0.08136482305502166,0.03254592922200866,0.02132436035302181,0.016900683017053265,0.01722442056635409,0.01658362094674349,0.03444884113270818,0.09296081500158257,0.09950172568046092,0.0,0.018238653969083845,0.04790538087598897,0.04790538087598897,0.0,0.06760273206821306,0.031936920583992646,0.1691466217583306,0.01658362094674349,0.06150786245757476,0.031936920583992646,0.031936920583992646,0.0,0.09064932522020958,0.06150786245757476,0.09581076175197795,0.14044096595626354,0.05367926891216855,0.09950172568046092,0.1916215235039559,0.07984230145998163,0.0,0.01627296461100433,0.018238653969083845,0.01722442056635409,0.445932002817417,0.047009607160422975,0.07688482807196845
BushG_1992,0.0,0.13987283516983928,0.25177110330571073,0.060339553000799434,0.06993641758491964,0.078338880348359,0.06149318426489057,0.014802307255139067,0.10761307246355849,0.08552229612315491,0.015667776069671797,0.03193717891894371,0.07542444125099929,0.05073572932412247,0.0,0.11838336842295245,0.03584695874471514,0.11841845804111253,0.015667776069671797,0.0,0.195821969237775,0.04276114806157746,0.04611988819866793,0.23240515668425982,0.08078671086447868,0.078338880348359,0.016911909774707492,0.0712685801026291,0.13072790063489614,0.0444069217654172,0.016590348865379762,0.08392370110190357,0.06149318426489057,0.12774871567577484,0.1597785452204286,0.08552229612315491,0.030169776500399717,0.029604614510278134,0.10167725604936367,0.1425371602052582,0.02797456703396786,0.105594217751399,0.1888291898059611,0.05920922902055627,0.030169776500399717,0.030169776500399717,0.04525466475059957,0.05701486408210328,0.015373296066222642,0.0,0.06764763909882997,0.08392370110190357,0.01398728351698393,0.01398728351698393,0.08552229612315491,0.06387435783788742,0.0,0.029050644585532477,0.3636693714415822,0.04611988819866793,0.07686648033111321,0.0979109846188875,0.05920922902055627,0.0444069217654172,0.0444069217654172,0.01939718677635921,0.015373296066222642,0.031335552139343595,0.030169776500399717,0.12534220855737438,0.08455954887353746,0.28661287675379726,0.017578096799280997,0.04977104659613929,0.058101289171064954,0.014525322292766239,0.015968589459471855,0.07686648033111321,0.058101289171064954,0.06993641758491964,0.105594217751399,0.02797456703396786,0.07262661146383119,0.11620257834212991,0.06764763909882997,0.020614239575516332,0.01398728351698393,0.13072790063489614,0.12774871567577484,0.06510405863656284,0.015084888250199859,0.029050644585532477,0.029050644585532477,0.10744364767098649,0.10361615078597347,0.06636139546151905,0.015667776069671797,0.30772023737364645,0.21380574030788732,0.05594913406793572
Ford_1975,0.0,0.04136197310542373,0.11029859494779662,0.08921542790570802,0.05514929747389831,0.06177517186747306,0.015153522785195526,0.029181393410753348,0.16668875063715077,0.0983496360781864,0.03088758593373653,0.06296122397673869,0.04460771395285401,0.016670140808338053,0.050983690226051856,0.033340281616676105,0.0,0.0,0.0,0.016994563408683952,0.27574648736949153,0.028099896022338974,0.03030704557039105,0.04295301437848872,0.0,0.015443792966868266,0.033340281616676105,0.16859937613403383,0.057270685837984954,0.0,0.40882942158747937,0.04136197310542373,0.03030704557039105,0.04722091798255401,0.24340041481143607,0.028099896022338974,0.029738475968569343,0.0,0.08590602875697743,0.07024974005584744,0.05514929747389831,0.11895390387427737,0.014317671459496238,0.029181393410753348,0.014869237984284672,0.11895390387427737,0.014869237984284672,0.028099896022338974,0.09092113671117316,0.11672557364301339,0.033340281616676105,0.12408591931627119,0.05514929747389831,0.13787324368474577,0.0,0.07870152997092336,0.04460771395285401,0.028635342918992477,0.1792352167901695,0.13638170506675973,0.04546056835558658,0.15166056805322034,0.18967905716989675,0.16049766375914343,0.014590696705376674,0.15295911066466586,0.015153522785195526,0.03088758593373653,0.0,0.015443792966868266,0.016670140808338053,0.014869237984284672,0.0,0.0,0.057270685837984954,0.0,0.01574030599418467,0.13638170506675973,0.1431767145949624,0.09651127057932204,0.029738475968569343,0.013787324368474577,0.014317671459496238,0.0715883572974812,0.16670140808338052,0.0,0.05514929747389831,0.014317671459496238,0.0,0.032086672620761744,0.07434618992142336,0.10022370021647367,0.10022370021647367,0.0,0.014590696705376674,0.0,0.0,0.3446831092118644,0.14049948011169489,0.20680986552711866
